actual_price,predicted_price_lr,predicted_price_rf,residual_rf,residual_pct_rf,price_tier
1330000,1167290.7891018041,1540795.5951221203,210795.59512212034,15.849292866324838,$1M-$2M
262000,386491.23410224984,530922.0213750702,268922.0213750702,102.64199289124818,<$500K
2229400,1195510.58999395,1256883.12787012,-972516.8721298799,-43.62235902619,$2M+
1465600,1236334.4524765606,1409775.7957596434,-55824.20424035657,-3.8089659006793517,$1M-$2M
1013500,1019667.0726657835,1173715.1034762643,160215.10347626428,15.808100984337866,$1M-$2M
806200,568552.5335128093,860257.4050549867,54057.40505498671,6.705210252417106,$500K-$1M
506200,312402.7827887342,513673.10777000996,7473.107770009956,1.4763152449644321,$500K-$1M
529000,355953.82331852324,479345.00763701677,-49654.992362983234,-9.386577006235015,$500K-$1M
394800,429406.9174282261,350107.22629641567,-44692.77370358433,-11.320358080948411,<$500K
649200,774580.6781709996,581318.6624130189,-67881.33758698113,-10.456151815616318,$500K-$1M
814900,590690.6502205926,701283.4932683123,-113616.5067316877,-13.942386394856754,$500K-$1M
1727700,1430592.748735561,1462408.4266617864,-265291.5733382136,-15.355187436372844,$1M-$2M
315400,422289.2764409606,371321.235702173,55921.23570217303,17.73025862465854,<$500K
805200,873855.6015421931,718624.0484413253,-86575.95155867469,-10.752105260640175,$500K-$1M
1106600,895019.6663065612,1010076.899317226,-96523.10068277398,-8.722492380514547,$1M-$2M
1388000,944548.3317320141,1562589.9184144374,174589.91841443744,12.57852438144362,$1M-$2M
1249600,822941.3390089027,852813.4424664123,-396786.5575335877,-31.75308559007584,$1M-$2M
753600,760660.5261251518,807097.5579906802,53497.557990680216,7.098932854389625,$500K-$1M
1017700,1627527.5796034788,1016423.6266088292,-1276.3733911707532,-0.1254174502476912,$1M-$2M
684400,1167854.6206328166,925587.4434583946,241187.4434583946,35.24071353863159,$500K-$1M
1069000,1381941.416121481,1022129.3886600045,-46870.61133999552,-4.384528656688075,$1M-$2M
871400,1263736.4852088382,1489633.1980984337,618233.1980984337,70.94711935947139,$500K-$1M
343600,313084.5366420033,460037.371696801,116437.37169680098,33.887477210943246,<$500K
678400,802639.4366504864,734857.8112951767,56457.81129517674,8.322200957425817,$500K-$1M
744200,701474.017198396,733613.9324595414,-10586.067540458636,-1.4224761543212359,$500K-$1M
663100,937195.7806291756,772200.4026806587,109100.40268065874,16.453084403658384,$500K-$1M
869000,791591.1116296462,684437.4236889494,-184562.57631105056,-21.238501301616868,$500K-$1M
882400,976348.5338432245,849308.5740083399,-33091.4259916601,-3.7501616037692767,$500K-$1M
1476300,1210453.5784557913,1480591.7007060947,4291.700706094736,0.2907065437983294,$1M-$2M
1255500,728110.7387090555,1496314.0690982996,240814.0690982996,19.180730314480254,$1M-$2M
391200,461494.6924026897,487377.1873045967,96177.18730459671,24.58517057888464,<$500K
466300,489544.6452900999,507239.5792173036,40939.5792173036,8.77966528357358,<$500K
482400,423275.6651678174,505554.3726745074,23154.37267450738,4.79982849803221,<$500K
2072900,1416910.7004988864,2000430.2252983304,-72469.77470166958,-3.496057441346403,$2M+
791800,626038.661377686,773477.2599752222,-18322.740024777828,-2.314061634854487,$500K-$1M
436800,568468.2897209158,542124.8958402127,105324.8958402127,24.11284245426115,<$500K
1738600,1701327.7898371695,1483618.1885415234,-254981.8114584766,-14.665927266678741,$1M-$2M
457200,291805.1234543198,483120.2381271963,25920.238127196324,5.6693434223963965,<$500K
4077600,3072110.8916366356,3368189.512856631,-709410.4871433689,-17.397745907969615,$2M+
817400,781823.2084053701,726765.182471807,-90634.817528193,-11.088184185000367,$500K-$1M
632100,480797.70859497937,744224.3359563602,112124.33595636021,17.738385691561493,$500K-$1M
677600,527354.8206002484,603816.7750063105,-73783.22499368945,-10.888905695644842,$500K-$1M
782400,1150563.457829096,729496.0311661786,-52903.96883382136,-6.761754707799253,$500K-$1M
487300,652948.3450274566,591381.3828554583,104081.3828554583,21.358789832845947,<$500K
959100,1103207.0761879883,867987.3869066626,-91112.6130933374,-9.499803262781503,$500K-$1M
900100,789312.5747699282,856156.6102325907,-43943.3897674093,-4.882056412332997,$500K-$1M
481700,573730.7458473797,595286.0895553206,113586.08955532056,23.58025525333622,<$500K
675100,1068570.421468541,652302.144341795,-22797.855658204993,-3.3769598071700475,$500K-$1M
1140100,755600.0383632047,987750.1846056944,-152349.81539430562,-13.362846714700957,$1M-$2M
1260200,856029.4095643235,1128426.6651140407,-131773.33488595928,-10.456541412947095,$1M-$2M
1033900,1344218.7959722164,894009.5066744256,-139890.49332557444,-13.530369796457533,$1M-$2M
2573100,1866196.9889025567,2816127.372329091,243027.3723290912,9.444925278033935,$2M+
954900,1194302.7651017779,1027320.672626679,72420.67262667895,7.584110653123776,$500K-$1M
879700,962273.8318200683,827869.5850194512,-51830.41498054878,-5.891828462038057,$500K-$1M
451000,464572.27482717216,655597.7907795782,204597.79077957815,45.3653638092191,<$500K
398900,473253.82027497876,458170.1587135757,59270.158713575685,14.858400279161616,<$500K
711200,596889.5662570962,719462.2621525617,8262.262152561685,1.161735398279202,$500K-$1M
1138800,1186463.7666689558,1130419.6997774222,-8380.30022257776,-0.7358886742692097,$1M-$2M
902700,864365.3699835513,866778.4337573003,-35921.566242699744,-3.9793470967873867,$500K-$1M
1160200,1127725.654624757,1267667.7222348128,107467.7222348128,9.26286176821348,$1M-$2M
1183200,835972.7827382244,953229.6978844714,-229970.3021155286,-19.436300043570707,$1M-$2M
464800,522582.2786066,459481.48935577105,-5318.510644228954,-1.1442578838702568,<$500K
1085600,1291286.0852235062,1113179.7271795103,27579.727179510286,2.5405054513181913,$1M-$2M
453800,721401.5332903025,456694.91933823714,2894.919338237145,0.637928457081786,<$500K
809700,893649.4311388951,783472.7783479261,-26227.221652073902,-3.239128276160788,$500K-$1M
685700,770943.1169530656,691196.8752392296,5496.875239229645,0.8016443399780727,$500K-$1M
760900,844443.6092454606,723604.830710763,-37295.169289237005,-4.9014547626806415,$500K-$1M
1511200,817598.0444365508,1324283.4068083349,-186916.59319166513,-12.368752858103834,$1M-$2M
639500,478145.0160433691,595699.5330530072,-43800.46694699279,-6.849173877559467,$500K-$1M
1322900,1353457.7300054445,1086934.2310070381,-235965.76899296185,-17.837007256252313,$1M-$2M
783900,1047564.1328418521,730259.1602331493,-53640.839766850695,-6.842816656059535,$500K-$1M
808400,1534690.7038675519,845360.5461158948,36960.5461158948,4.572061617503068,$500K-$1M
